#generation,max_fitness, avg_fitness, min_fitness, best A, best B, best C, best D, best_individual_gtype
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
42  ( 10, 44)  29  [1101001101011101001011011111000011100010] +2.305  -3.066  +1.699  -6.328  +800.000
43  ( 22,  2)  36  [0100010110011011011111110011100101011110] -0.547  -4.277  +2.715  -2.109  +793.333
44  ( 20, 15)  21  [0111011101001111100100011000100010110001] -2.949  -6.602  -8.691  -5.664  +693.333
45  ( 50, 33)  15  [1100010110011011001011011111000001000110] +0.527  -4.316  +1.699  -7.598  +673.333
46  (  2,  6)  21  [0100010110011011010101011000100010110001] -0.547  -4.258  -1.328  -5.664  +646.667
47  ( 12,  2)  29  [0011001111001001111010111001110011100110] -7.305  -5.410  +6.348  -6.348  +640.000
48  ( 33, 50)  15  [0010011101011101010000110001011110110001] -5.449  -2.988  -7.383  +4.336  +613.333
49  ( 20, 31)  28  [0011001111001001111010111001110111000001] -7.305  -5.410  +6.348  -2.539  +600.000
50  (  0,  0)   4  [0111011101001111100100010111000001010100] -2.949  -6.602  -7.969  -7.988  +593.333
51  ( 38,  8)   0  [0100101011001000010101110011000011100110] -0.996  -5.137  -2.676  -6.348  +580.000
52  ( 44, 10)  29  [0100010110011011010101110011000010000111] -0.547  -4.258  -2.676  -5.117  +560.000
53  ( 44,  8)  11  [0100010110011000010101110011000011100110] -0.547  -4.883  -2.676  -6.348  +526.667
54  ( 27, 30)  22  [0100100010000100111010110011000011010011] -1.191  -7.734  +7.324  -6.934  +520.000
55  ( 86,  1)  34  [1101010110110101000000111100100100110011] +1.953  +1.875  -6.816  -0.684  +520.000
56  ( 21,  7)  32  [0111011101001111100100010111000000100110] -2.949  -6.602  -7.969  -8.848  +520.000
57  ( 46, 52)  29  [0100001111000001011111110011100101101101] -0.215  -9.492  +2.715  -1.445  +506.667
58  ( 19,  1)  28  [0100010110011011010101110110000001010011] -0.547  -4.258  -2.832  -8.086  +506.667
59  (  4,  4)  39  [0011001111001001111010111001110011101101] -7.305  -5.410  +6.348  -6.445  +493.333
60  (  8, 38)   0  [1100010110011011010000110001011110110001] +0.527  -4.238  -7.383  +4.336  +493.333
61  (  9,  9)  39  [0111000100001111100001111010110001010011] -2.656  -6.582  -3.496  -8.086  +473.333
62  ( 78, 39)  18  [1110111000011100001101110011000011100110] +4.062  -2.559  -2.676  -6.348  +466.667
63  ( 12, 59)  10  [0011001111011011010101110011000011100110] -7.305  -4.258  -2.676  -6.348  +453.333
64  (  7,  9)  20  [1110011101010010001001111010110001010011] +4.551  -1.191  -3.496  -8.086  +440.000
65  ( 59, 12)  10  [0111110010101001111010111001110111000001] -3.203  +5.391  +6.348  -2.539  +400.000
66  ( 30, 27)  22  [0100010110011011010101101100011001010011] -0.547  -4.258  -4.355  +8.066  +386.667
67  ( 26, 31)  16  [1101001111000001011001010011010111000001] +2.285  -9.473  -2.324  -2.539  +373.333
68  ( 12, 41)   5  [0010011111000001011111110001110011111011] -5.430  -9.492  +2.598  -6.621  +360.000
69  (  5, 16)  22  [1110111000011100000001001100011001010011] +4.062  -2.520  -0.664  +8.066  +360.000
70  ( 18, 11)  35  [1110111000011100000001001100011001011011] +4.062  -2.520  -0.664  +7.852  +360.000
71  (  8,  4)  19  [1100101011001000010110111001110011101101] +0.977  -5.137  +6.348  -6.445  +353.333
72  (  2, 44)  18  [0100010110011011010000110001011110110001] -0.547  -4.238  -7.383  +4.336  +346.667
73  ( 39, 78)  18  [0100011000010010101011011111000101011110] -0.332  -1.016  +1.699  -2.109  +340.000
74  ( 41, 12)   5  [1101001101011101001011011111000010000111] +2.305  -3.066  +1.699  -5.117  +320.000
75  ( 30, 10)  37  [1100101011001000010110111001110011101111] +0.977  -5.137  +6.348  -6.465  +320.000
76  (  7,  7)  39  [1110011101010010001001011000100000100110] +4.551  -1.191  -1.328  -8.848  +300.000
77  ( 44, 72)   7  [0100010111011011010101110011000001010011] -0.527  -4.258  -2.676  -8.086  +300.000
78  (  0, 22)   4  [0111010110011011011111110011100101011010] -3.047  -4.277  +2.715  -2.129  +293.333
79  ( 40,  6)  27  [0011001111011011010101110011100010110001] -7.305  -4.258  -2.734  -5.664  +286.667
80  ( 31, 26)  16  [0100010110011011011111110011100101011010] -0.547  -4.277  +2.715  -2.129  +280.000
81  ( 28, 43)  22  [0111000100001111100001101010011000110101] -2.656  -6.582  -4.043  +9.238  +280.000
82  (  5,  1)  17  [1110111000011100001011011111000001010011] +4.062  -2.578  +1.699  -8.086  +273.333
83  (  8,  8)  39  [1100101011001000010101110011000011100110] +0.977  -5.137  -2.676  -6.348  +253.333
84  ( 20, 26)  38  [0111011101001111100100010111000001010101] -2.949  -6.602  -7.969  -8.008  +246.667
85  ( 26, 36)  27  [1110111000011100001011011111000101011110] +4.062  -2.578  +1.699  -2.109  +226.667
86  ( 53, 22)  27  [1110111100000100100000111001100101011010] +4.199  -7.812  -6.348  -2.129  +213.333
87  ( 11, 18)  35  [0010011111000001011111110001110011110011] -5.430  -9.492  +2.598  -6.836  +213.333
88  (  1, 19)  28  [0010011101011101001011011111010000100000] -5.449  -3.066  +1.680  -8.770  +200.000
89  ( 43, 28)  22  [0010011101011101001101011010110010100111] -5.449  -3.086  -1.523  -6.152  +193.333
90  ( 10, 30)  37  [1101001101011101001011011111000010000101] +2.305  -3.066  +1.699  -5.137  +186.667
91  (  3, 12)   6  [0001110111001001111010111001110111000001] -8.242  -5.410  +6.348  -2.539  +173.333
92  (  3, 46)  33  [0001110001000100101101111011100000010011] -8.164  -7.773  -3.535  -9.434  +120.000
93  ( 68, 18)   5  [1111011000011100000001001100011001010011] +2.812  -2.520  -0.664  +8.066  +106.667
94  (  3,  3)  39  [0001110001000100101101111011100000010011] -8.164  -7.773  -3.535  -9.434  +93.333
95  (  0, 15)  16  [0111011101001111110101011000100010110001] -2.949  -6.699  -1.328  -5.664  +93.333
96  (  4, 84)  10  [0011001111010010001100101011110101011001] -7.305  -1.211  -6.055  -2.168  +80.000
97  ( 52, 46)  29  [0010101100010100000011100000000101011110] -6.094  -2.500  +4.980  -2.109  +53.333
98  ( 46, 39)  34  [0001110001000100101101111011100000000110] -8.164  -7.773  -3.535  -9.922  +53.333
99  (  1,  1)  39  [0010011101011101001011011111000001010011] -5.449  -3.066  +1.699  -8.086  +26.667
total mutate 0
  2, 3713.333333, 825.066667, 26.666667, 4.062500, -2.519531, -2.167969, -8.769531, [1110111000011100000001010110010000100000]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   ( 28, 25)  38  [0111010011011111001001011000000011100111] -3.086  -3.203  -1.270  -6.367  +2833.333
1   ( 38,  1)  11  [0100111000010100101101111011100000010011] -0.938  -2.246  -3.535  -9.434  +2726.667
2   ( 22, 22)  18  [0100010110011000010101110011000000100110] -0.547  -4.883  -2.676  -8.848  +2646.667
3   (  1, 49)   3  [0011101011001000000100010111000010000111] -6.523  -5.039  -7.969  -5.117  +2200.000
4   ( 44, 22)   4  [0111010011011111001001111010110001010011] -3.086  -3.203  -3.496  -8.086  +2153.333
5   (  2,  3)   5  [0010011000011100001011011111000001010010] -5.332  -2.578  +1.699  -8.066  +2040.000
6   (  8,  8)  39  [0100101011001000000100010111000000100110] -0.996  -5.039  -7.969  -8.848  +1953.333
7   ( 49,  1)   3  [0100001001000100101101111011100000010011] -0.293  -7.773  -3.535  -9.434  +1906.667
8   ( 22, 27)   2  [0100111000011111100100010111000001010100] -0.938  -3.418  -7.969  -7.988  +1893.333
9   ( 48, 19)  24  [0010011101011101010000110011010011100110] -5.449  -2.988  -7.324  -6.348  +1653.333
10  ( 40,  3)   7  [0111011100011100001011011111000001010010] -2.969  -2.578  +1.699  -8.066  +1600.000
11  ( 26, 54)   5  [0100011000011100000011011111000001000110] -0.332  -2.520  +1.699  -7.598  +1520.000
12  (  2, 42)  27  [0010011101011101001011011111110011100110] -5.449  -3.066  +1.660  -6.348  +1506.667
13  ( 22, 22)  18  [0100010110011000010101110011000000100110] -0.547  -4.883  -2.676  -8.848  +1446.667
14  ( 34, 22)  10  [0010011100011000010101110011000000100110] -5.469  -4.883  -2.676  -8.848  +1420.000
15  ( 26, 48)   4  [0100011101011111000101110011000000100110] -0.449  -3.164  -2.676  -8.848  +1400.000
16  (  1, 38)  11  [0011001001001111100100010111000001010100] -7.227  -6.602  -7.969  -7.988  +1333.333
17  (  5,  2)  33  [0111010011011111001001011000100010000110] -3.086  -3.203  -1.328  -5.098  +1286.667
18  ( 10, 70)  14  [0111011101001110000001001100011001011011] -2.949  -6.270  -0.664  +7.852  +1280.000
19  (  2,  2)  39  [0010011101011101001011011111000001000110] -5.449  -3.066  +1.699  -7.598  +1253.333
20  ( 32, 21)   3  [0111010011011101000001010110010000100000] -3.086  -3.125  -2.168  -8.770  +1173.333
21  (  7,  3)   7  [1100101000011100001011011111000001010010] +0.938  -2.578  +1.699  -8.066  +1173.333
22  (  3,  7)   7  [1110111011001111100100010111000001010100] +4.102  -6.602  -7.969  -7.988  +1140.000
23  (  1,  1)  39  [0011001001000100101101111011100000010011] -7.227  -7.773  -3.535  -9.434  +1126.667
24  (  0,  0)  39  [1110111000011100000001010110010000100000] +4.062  -2.520  -2.168  -8.770  +1120.000
25  ( 19, 48)  24  [0100010110011011011111110001011110110001] -0.547  -4.277  +2.617  +4.336  +1120.000
26  ( 42,  2)  27  [1110111000011100000100011000000001000110] +4.062  -2.539  -8.750  -7.598  +1106.667
27  ( 69,  2)  18  [1110111000011100000011011111000001000110] +4.062  -2.520  +1.699  -7.598  +1040.000
28  (  1, 31)  19  [0011001001000100101101010110010000100000] -7.227  -7.773  -2.168  -8.770  +1026.667
29  ( 82,  2)   5  [1110111101011101001011011111000001000110] +4.180  -3.066  +1.699  -7.598  +946.667
30  (  4,  4)  39  [0100011000010010101101110011000011100110] -0.332  -0.996  -2.676  -6.348  +933.333
31  (  0, 19)  19  [1110111000011100000011110011010011100110] +4.062  -2.520  +2.676  -6.348  +866.667
32  ( 22, 38)  11  [0111010011011101000001010110010000100000] -3.086  -3.125  -2.168  -8.770  +846.667
33  ( 69,  0)   2  [1110111000011100000001010110010000100000] +4.062  -2.520  -2.168  -8.770  +846.667
34  ( 48, 26)   4  [0010011101001100001101110011000011100110] -5.449  -7.461  -2.676  -6.348  +840.000
35  ( 53, 26)  29  [0100010110011000010101110011000000100110] -0.547  -4.883  -2.676  -8.848  +826.667
36  (  1, 13)  24  [0011001001000100101101111001110011110011] -7.227  -7.773  -3.652  -6.836  +820.000
37  (  8, 33)  27  [0100101011001000000100010111000010000111] -0.996  -5.039  -7.969  -5.117  +813.333
38  ( 14, 87)   1  [0110011111000001011111110001110011110011] -4.590  -9.492  +2.598  -6.836  +806.667
39  ( 70, 10)  14  [1110111000011101100100011000100010110001] +4.062  -2.852  -8.691  -5.664  +806.667
40  (  6,  6)  39  [0100010110011011010101110011000011100010] -0.547  -4.258  -2.676  -6.328  +793.333
41  ( 81,  2)   8  [0111000101011101001011011111000001000110] -2.637  -3.066  +1.699  -7.598  +793.333
42  ( 14, 47)  27  [1110111000011100000100011000110011100110] +4.062  -2.539  -8.711  -6.348  +766.667
43  ( 50, 11)  20  [1110111001001110000001111010110001010011] +4.082  -6.270  -3.496  -8.086  +760.000
44  ( 46, 12)  33  [1110111011001111100100010111000001010100] +4.102  -6.602  -7.969  -7.988  +753.333
45  (  5, 13)  20  [0111010011011111001001110001110011110011] -3.086  -3.203  -2.617  -6.836  +746.667
46  ( 23, 19)   6  [0111000111000001011111110011010011100110] -2.617  -9.492  +2.676  -6.348  +733.333
47  ( 27, 22)   2  [1110010110011000010101110011000000100110] +4.453  -4.883  -2.676  -8.848  +720.000
48  (  3,  3)  39  [1110111000011100001011011111000001010010] +4.062  -2.578  +1.699  -8.066  +693.333
49  (  7, 12)  28  [1100101011001111100100010111000001010100] +0.977  -6.602  -7.969  -7.988  +686.667
50  (  2, 81)   8  [0010011100001111100001101010011000110101] -5.469  -6.582  -4.043  +9.238  +653.333
51  ( 11, 50)  20  [0111010011011111001001001100011001011011] -3.086  -3.203  -0.664  +7.852  +640.000
52  ( 20, 52)  17  [0010011101011111000101110011000010000111] -5.449  -3.164  -2.676  -5.117  +620.000
53  ( 88, 28)  28  [0010011101011101001011011111000011100110] -5.449  -3.066  +1.699  -6.348  +606.667
54  ( 38, 22)  11  [0010011101011111001001111010110001010011] -5.449  -3.203  -3.496  -8.086  +593.333
55  (  3, 40)   7  [1110111001001110000001001100011001011011] +4.082  -6.270  -0.664  +7.852  +586.667
56  (  2, 82)   5  [0010011000011100001011011111000001010011] -5.332  -2.578  +1.699  -8.086  +580.000
57  ( 13,  1)  24  [0110011111000001011111110011100000010011] -4.590  -9.492  +2.715  -9.434  +580.000
58  ( 47, 14)  27  [0011001111001001111010111001100010110001] -7.305  -5.410  +6.328  -5.664  +566.667
59  ( 52, 20)  17  [0100010110011011011001111010110001010011] -0.547  -4.297  -3.496  -8.086  +560.000
60  ( 22, 34)  10  [0100010110001111100001101010011000110100] -0.547  -6.582  -4.043  +9.219  +560.000
61  ( 55,  7)  27  [1110111000011100000001010110000001010100] +4.062  -2.520  -2.188  -7.988  +526.667
62  ( 13,  5)  20  [0110011111000001011111011000100010110001] -4.590  -9.492  +1.309  -5.664  +486.667
63  ( 36,  0)   0  [1110111000011100000001010110010000100000] +4.062  -2.520  -2.168  -8.770  +480.000
64  ( 62, 62)  39  [1110111000011100001101110011000011100110] +4.062  -2.559  -2.676  -6.348  +453.333
65  ( 23, 29)   3  [0111010011011101000001010110010000100000] -3.086  -3.125  -2.168  -8.770  +420.000
66  (  2, 77)  32  [0010011101011101001011011111000001010100] -5.449  -3.066  +1.699  -7.988  +413.333
67  ( 21, 32)   3  [0111010011011111001001011000000011100110] -3.086  -3.203  -1.270  -6.348  +386.667
68  ( 25, 28)  38  [0010011100001111100001101010011000110100] -5.469  -6.582  -4.043  +9.219  +373.333
69  ( 54, 10)  18  [1110111000011100000100011000100010110001] +4.062  -2.539  -8.691  -5.664  +353.333
70  ( 22, 44)   4  [0111011101001111100100011000100010110001] -2.949  -6.602  -8.691  -5.664  +346.667
71  (  0, 36)   0  [1110111000011100000011011111000001000110] +4.062  -2.520  +1.699  -7.598  +326.667
72  ( 10,  3)  17  [0111011101001111101011011111000001010010] -2.949  -6.641  +1.699  -8.066  +286.667
73  ( 19, 27)  21  [0100010110011011011111110011100101011110] -0.547  -4.277  +2.715  -2.109  +280.000
74  ( 68, 82)  13  [0111000111000000001011011111000001010011] -2.617  -9.941  +1.699  -8.086  +280.000
75  (  7,  7)  39  [1100101011001111100100010111000001010100] +0.977  -6.602  -7.969  -7.988  +266.667
76  (  0, 69)   2  [1110111000011100000001001100011001010011] +4.062  -2.520  -0.664  +8.066  +253.333
77  (  7, 55)  27  [1100101011001111100100010111010000100000] +0.977  -6.602  -7.949  -8.770  +246.667
78  ( 77,  2)  32  [1110111011001111100100010111000001000110] +4.102  -6.602  -7.969  -7.598  +240.000
79  ( 28, 88)  28  [0111010011011111001001011000010000100000] -3.086  -3.203  -1.289  -8.770  +233.333
80  ( 10, 54)  18  [0111011101001111100011011111000001000110] -2.949  -6.582  +1.699  -7.598  +233.333
81  (  9, 30)  12  [1110111000011111100100010111000001010100] +4.062  -3.418  -7.969  -7.988  +213.333
82  ( 31,  1)  19  [1110111111000001011101111011100000010011] +4.160  -9.492  -3.535  -9.434  +206.667
83  ( 12,  7)  28  [0000010110011011010101010111000001010100] -9.473  -4.258  -2.051  -7.988  +193.333
84  ( 19,  0)  19  [1110111111000001011101010110010000100000] +4.160  -9.492  -2.168  -8.770  +186.667
85  ( 29, 23)   3  [0111000100001111100001011000100011100110] -2.656  -6.582  -1.328  -6.348  +186.667
86  (  5,  5)  39  [0111010011011111001001011000100010110001] -3.086  -3.203  -1.328  -5.664  +173.333
87  (  3, 10)  17  [1110111000011100000100011000100010110001] +4.062  -2.539  -8.691  -5.664  +173.333
88  ( 26, 53)  29  [0111000100001111100001011000100011100110] -2.656  -6.582  -1.328  -6.348  +173.333
89  (  2, 69)  18  [0010011101011101001001001100011001010011] -5.449  -3.066  -0.664  +8.066  +173.333
90  (  3,  2)   5  [1110111101011101001011011111000001000110] +4.180  -3.066  +1.699  -7.598  +173.333
91  ( 27, 19)  21  [1110111111000001011111110011010011100110] +4.160  -9.492  +2.676  -6.348  +160.000
92  ( 30,  9)  12  [0100011101001100001101110011000011100110] -0.449  -7.461  -2.676  -6.348  +160.000
93  ( 19, 23)   6  [1110111100001111100001011000100011100110] +4.199  -6.582  -1.328  -6.348  +133.333
94  (  2,  5)  33  [0010011101011101001011011111000001110001] -5.449  -3.066  +1.699  -8.164  +120.000
95  ( 12, 46)  33  [0000010110011011010101010111000001010100] -9.473  -4.258  -2.051  -7.988  +120.000
96  ( 33,  8)  27  [0010011101011111000101110011000000100110] -5.449  -3.164  -2.676  -8.848  +93.333
97  ( 54, 26)   5  [1110111101001100001101110011000011100110] +4.180  -7.461  -2.676  -6.348  +93.333
98  ( 82, 68)  13  [1110111000011101011111110011010011100110] +4.062  -3.027  +2.676  -6.348  +66.667
99  ( 87, 14)   1  [0000010110011011010101010111000001010100] -9.473  -4.258  -2.051  -7.988  +53.333
total mutate 0
  3, 2833.333333, 791.666667, 53.333333, -3.085938, -3.203125, -1.269531, -6.367188, [0111010011011111001001011000000011100111]
----------------------------------------------
#   parents  xsite  gtype       A   B   C   D  fitness
0   (  1,  9)   6  [0100111101011101001011011111000001000110] -0.820  -3.066  +1.699  -7.598  +3333.333
1   ( 22, 10)   5  [0100011101011101001011011111000001000110] -0.449  -3.066  +1.699  -7.598  +3286.667
2   ( 29, 60)   6  [0100111101011101001011011111000000100000] -0.820  -3.066  +1.699  -8.770  +2633.333
3   (  1,  1)  39  [0100111000010100101101111011100000010011] -0.938  -2.246  -3.535  -9.434  +2493.333
4   ( 25, 20)  29  [0100010110011011011111110001010001010010] -0.547  -4.277  +2.617  -8.066  +2433.333
5   ( 70,  2)  15  [0111011101001111010101110011000000100110] -2.949  -6.758  -2.676  -8.848  +2313.333
6   (  3, 32)  30  [0011101011001000000100010111000000100000] -6.523  -5.039  -7.969  -8.770  +2273.333
7   ( 35,  1)   6  [0100010000010100101101111011100000010011] -0.625  -2.246  -3.535  -9.434  +2266.667
8   ( 74, 12)   8  [0111000111011101001011011111000011100110] -2.617  -3.066  +1.699  -6.348  +2260.000
9   (  9,  8)  13  [0111000101011111100100010111000001010100] -2.637  -3.418  -7.969  -7.988  +2246.667
10  (  5,  5)  39  [0010011000011100001011011111000001010010] -5.332  -2.578  +1.699  -8.066  +2200.000
11  ( 10, 53)  19  [1110111101011101001011011111000011100110] +4.180  -3.066  +1.699  -6.348  +2133.333
12  (  4,  4)  39  [0111010011011111001001111010110001010011] -3.086  -3.203  -3.496  -8.086  +2066.667
13  (  1, 35)   6  [0100111110011000010101110011000000100110] -0.859  -4.883  -2.676  -8.848  +1986.667
14  ( 42, 78)   1  [0110111011001111100100010111000001000110] -4.121  -6.602  -7.969  -7.598  +1953.333
15  ( 12, 44)  30  [1110111101011101001011011111000000100000] +4.180  -3.066  +1.699  -8.770  +1946.667
16  (  2,  2)  39  [0100010110011000010101110011000000100110] -0.547  -4.883  -2.676  -8.848  +1893.333
17  (  9, 63)  30  [0111000101011101001011011111000000100000] -2.637  -3.066  +1.699  -8.770  +1886.667
18  ( 55, 11)  22  [0100010110011000100100010111000000100110] -0.547  -4.727  -7.969  -8.848  +1886.667
19  ( 63,  7)   6  [1110111001000100101101111011100000010011] +4.082  -7.773  -3.535  -9.434  +1853.333
20  (  0,  2)  15  [0111010011011111010101110011000000100110] -3.086  -3.262  -2.676  -8.848  +1780.000
21  ( 41, 41)  39  [0111000101011101001011011111000001000110] -2.637  -3.066  +1.699  -7.598  +1740.000
22  ( 32,  3)  30  [0110111000011100000001010110010010000111] -4.082  -2.520  -2.168  -5.117  +1653.333
23  (  4, 18)  18  [0111010011011111001101110011000011100101] -3.086  -3.184  -2.676  -6.387  +1606.667
24  (  9,  1)   6  [0111000000010100101101111011100000010011] -2.520  -2.246  -3.535  -9.434  +1600.000
25  ( 40, 24)   5  [0010010110011011011111110001010001010010] -5.547  -4.277  +2.617  -8.066  +1566.667
26  ( 63,  9)  30  [1110111000011100000001010110010001000110] +4.062  -2.520  -2.168  -7.598  +1453.333
27  (  7,  7)  39  [0100001001000100101101111011100000010011] -0.293  -7.773  -3.535  -9.434  +1440.000
28  ( 37, 19)  38  [0111000111011101001011011111000011100110] -2.617  -3.066  +1.699  -6.348  +1440.000
29  (  3, 58)  33  [0011101011001000000100010111000010110001] -6.523  -5.039  -7.969  -5.664  +1306.667
30  ( 18,  4)  18  [1110111000011100001001111010110001010011] +4.062  -2.578  -3.496  -8.086  +1280.000
31  (  5,  5)  34  [0010011000011100001011011111000001010010] -5.332  -2.578  +1.699  -8.066  +1266.667
32  (  2,  6)  29  [0100010110011000010101110011000000100110] -0.547  -4.883  -2.676  -8.848  +1246.667
33  ( 39,  0)  16  [0100111000011111101001011000000011100111] -0.938  -3.379  -1.270  -6.367  +1246.667
34  (  3,  3)  39  [0011101011001000000100010111000010000111] -6.523  -5.039  -7.969  -5.117  +1213.333
35  ( 17,  1)   4  [0100111000010100101101111011100000010011] -0.938  -2.246  -3.535  -9.434  +1200.000
36  (  3, 52)  25  [0011101011001000000100010111000010000111] -6.523  -5.039  -7.969  -5.117  +1186.667
37  ( 39, 82)  29  [0100111000011111100111011000100011100110] -0.938  -3.418  +1.309  -6.348  +1160.000
38  ( 12,  3)   5  [1110111011001000000100010111000010000111] +4.102  -5.039  -7.969  -5.117  +1146.667
39  ( 29,  6)  38  [1110111101011101001011011111000001000110] +4.180  -3.066  +1.699  -7.598  +1106.667
40  (  8, 62)  19  [0100111000011111100111011000100010110001] -0.938  -3.418  +1.309  -5.664  +1093.333
41  (  4, 39)  27  [0111010011011111001001111010100010110001] -3.086  -3.203  -3.516  -5.664  +1046.667
42  ( 68, 30)   8  [0010011100010010101101110011000011100110] -5.469  -0.996  -2.676  -6.348  +993.333
43  (  2, 70)  15  [0100010110011000100100011000100010110001] -0.547  -4.727  -8.691  -5.664  +993.333
44  ( 11, 77)  33  [0100101011001000000100010111000000100000] -0.996  -5.039  -7.969  -8.770  +966.667
45  ( 11, 55)  22  [0100101011001000000100011000100010110001] -0.996  -5.039  -8.691  -5.664  +966.667
46  (  5,  5)  34  [0010011000011100001011011111000001010010] -5.332  -2.578  +1.699  -8.066  +966.667
47  (  0,  0)  39  [0111010011011111001001011000000011100111] -3.086  -3.203  -1.270  -6.367  +960.000
48  ( 52,  3)  25  [0010011101011111000101110011000010000111] -5.449  -3.164  -2.676  -5.117  +953.333
49  ( 43, 47)  30  [0011001111001001111010111001100011100111] -7.305  -5.410  +6.328  -6.367  +926.667
50  ( 15, 28)  27  [1110111000011100000100011000100000010011] +4.062  -2.539  -8.691  -9.434  +926.667
51  ( 82, 39)  29  [0100010000010100101101111011110010110001] -0.625  -2.246  -3.555  -5.664  +906.667
52  (  6, 75)  23  [0100101011001000000100010111000001010100] -0.996  -5.039  -7.969  -7.988  +900.000
53  ( 62,  8)  19  [0110011111000001011100010111000001010100] -4.590  -9.492  -7.969  -7.988  +886.667
54  ( 77, 11)  33  [1100101011001111100100010111010000100110] +0.977  -6.602  -7.949  -8.848  +846.667
55  (  0, 39)  16  [0111010011011111000111011000100010110001] -3.086  -3.164  +1.309  -5.664  +806.667
56  (  6,  6)  39  [0100101011001000000100010111000000100110] -0.996  -5.039  -7.969  -8.848  +773.333
57  ( 30, 68)   8  [0100011000001111100001101010011000110100] -0.332  -6.582  -4.043  +9.219  +773.333
58  (  5, 73)  13  [0010011000011111011111110011100101011110] -5.332  -3.242  +2.715  -2.109  +760.000
59  ( 18, 19)  11  [1110111000011001111010111001100010110010] +4.062  -4.609  +6.328  -5.703  +746.667
60  ( 42, 42)  17  [1110111000011100000100011000110011100110] +4.062  -2.539  -8.711  -6.348  +726.667
61  (  6,  2)  29  [0100101011001000000100010111000000100110] -0.996  -5.039  -7.969  -8.848  +713.333
62  ( 73,  5)  13  [0100010110011000001011011111000001010010] -0.547  -4.941  +1.699  -8.066  +700.000
63  ( 42, 42)  17  [1110111000011100000100011000110011100110] +4.062  -2.539  -8.711  -6.348  +626.667
64  ( 20, 25)  29  [0100010110011000001011011111001110110001] -0.547  -4.941  +1.699  +4.336  +613.333
65  ( 54, 52)  10  [0111011101011111000101110011000010000111] -2.949  -3.164  -2.676  -5.117  +613.333
66  (  1, 71)  37  [0100111000010100101101111011100000010010] -0.938  -2.246  -3.535  -9.453  +580.000
67  ( 71,  1)  37  [1110111000011100000011011111000001000111] +4.062  -2.520  +1.699  -7.617  +573.333
68  (  7, 37)  16  [0100001001000100101011011111000011100110] -0.293  -7.754  +1.699  -6.348  +560.000
69  ( 44, 12)  30  [0011101011001000000100010111000011100110] -6.523  -5.039  -7.969  -6.348  +520.000
70  ( 60, 29)   6  [1110111110011000010101110011000000100110] +4.141  -4.883  -2.676  -8.848  +466.667
71  ( 19, 37)  38  [0011001111001001111010111001100010110010] -7.305  -5.410  +6.328  -5.703  +453.333
72  ( 21, 63)   0  [0110111000011100000001010110010000100000] -4.082  -2.520  -2.168  -8.770  +440.000
73  ( 51, 21)   5  [0111011000011111011111110011100101011110] -2.832  -3.242  +2.715  -2.109  +406.667
74  (  8,  8)  39  [0100111000011111100100010111000001010100] -0.938  -3.418  -7.969  -7.988  +393.333
75  ( 12, 74)   8  [1110111101000000001011011111000001010011] +4.180  -9.941  +1.699  -8.086  +393.333
76  (  2,  0)  15  [0100010110011000001001011000000011100111] -0.547  -4.941  -1.270  -6.367  +366.667
77  (  7, 63)   6  [0100001000011100000101110011100101011110] -0.312  -2.539  -2.734  -2.109  +360.000
78  (  6, 29)  38  [0100101011001000000100010111000000100110] -0.996  -5.039  -7.969  -8.848  +353.333
79  ( 47, 43)  30  [0100010110011000001001011000000010110010] -0.547  -4.941  -1.270  -5.703  +353.333
80  ( 78, 42)   1  [1111000111011101001011011111000011100110] +2.598  -3.066  +1.699  -6.348  +346.667
81  ( 10, 22)   5  [1110111000001111100001101010011000110100] +4.062  -6.582  -4.043  +9.219  +346.667
82  (  8,  9)  13  [0100111000011101001011011111000001000110] -0.938  -3.066  +1.699  -7.598  +333.333
83  ( 28, 15)  27  [0100010000010100101101111011110011100110] -0.625  -2.246  -3.555  -6.348  +333.333
84  ( 53, 10)  19  [0010011101011101001011011111000001000110] -5.449  -3.066  +1.699  -7.598  +306.667
85  ( 52, 54)  10  [0010011101001111010101110011000000100110] -5.449  -6.758  -2.676  -8.848  +286.667
86  ( 58,  3)  33  [0100101011001000000100011000100010000111] -0.996  -5.039  -8.691  -5.117  +266.667
87  ( 58, 64)  37  [0011001111001001111010111001100010110010] -7.305  -5.410  +6.328  -5.703  +253.333
88  ( 19, 18)  11  [0011001111001100001101110011000011100101] -7.305  -7.461  -2.676  -6.387  +253.333
89  ( 24, 40)   5  [0100010011011111001001001100011001011011] -0.586  -3.203  -0.664  +7.852  +253.333
90  ( 37,  7)  16  [0111000111011101001101111011100000010011] -2.617  -3.086  -3.535  -9.434  +246.667
91  ( 75,  6)  23  [1100101011001111100100010111000000100110] +0.977  -6.602  -7.969  -8.848  +200.000
92  (  1, 17)   4  [0100101011001000000100010111000001010100] -0.996  -5.039  -7.969  -7.988  +193.333
93  ( 21, 15)  20  [0010011000011111011110011000110011100110] -5.332  -3.242  +8.691  -6.348  +166.667
94  ( 39,  4)  27  [1110111000011101100100011000110001010011] +4.062  -2.852  -8.711  -8.086  +133.333
95  (  3, 12)   5  [0011101101011101001011011111000011100110] -6.445  -3.066  +1.699  -6.348  +120.000
